PubMed ID 	 PubMed Central ID 	 Title 	 Authors 	 Year of Publication 	 Month of Publication 	 Digital Object Identifier 	 conjugation[PIA]
29435265	PMC5797404	Prevalence and molecular characterization of oqxAB in clinical Escherichia coli isolates from companion animals and humans in Henan Province, China.	Liu B,Wu H,Zhai Y,He Z,Sun H,Cai T,He D,Liu J,Wang S,Pan Y,Yuan L,Hu G	2018	02	http://doi.org//10.1186/s13756-018-0310-8	1
29428457	?	Molecular diversity and conjugal transferability of class 2 integrons among Escherichia coli isolates from food, animal and human sources.	Alonso CA,Cortes-Cortes G,Maamar E,Masso M,Rocha-Gracia RDC,Torres C,Centron D,Quiroga MP	2018	02	http://doi.org//10.1016/j.ijantimicag.2018.02.001	1
29428427	?	Horizontal transfer of class 1 integrons from uropathogenic Escherichia coli to E. coli K12.	Poey ME,Lavina M	2018	02	http://doi.org//10.1016/j.micpath.2018.02.006	1
29420737	?	Efficient delivery of large DNA from Escherichia coli to Synechococcus elongatus PCC7942 by broad-host-range conjugal plasmid pUB307.	Itaya M,Kusakabe H,Sato M,Tomita M,Sato R	2018	Jul	http://doi.org//10.1093/jb/mvy026	1
29414075	?	Cost-effective flow-through nanohole array-based biosensing platform for the label-free detection of uropathogenic E. coli in real time.	Gomez-Cruz J,Nair S,Manjarrez-Hernandez A,Gavilanes-Parra S,Ascanio G,Escobedo C	2018	01	http://doi.org//10.1016/j.bios.2018.01.055	1
29403463	PMC5786510	A P7 Phage-Like Plasmid Carrying mcr-1 in an ST15 Klebsiella pneumoniae Clinical Isolate.	Zhou W,Liu L,Feng Y,Zong Z	2018	01	http://doi.org//10.3389/fmicb.2018.00011	1
29391815	PMC5769595	Molecular analysis of multidrug resistance in clinical isolates of Shigella spp. from 2001-2010 in Kolkata, India: role of integrons, plasmids, and topoisomerase mutations.	Rajpara N,Nair M,Chowdhury G,Mukhopadhyay AK,Ramamurthy T,Niyogi SK,Bhardwaj AK	2018	01	http://doi.org//10.2147/IDR.S148726	1
29385126	PMC5809092	Analysis of bacterial genomes from an evolution experiment with horizontal gene transfer shows that recombination can sometimes overwhelm selection.	Maddamsetti R,Lenski RE	2018	01	http://doi.org//10.1371/journal.pgen.1007199	0
29382864	PMC5789850	Bioengineered polyester beads co-displaying protein and carbohydrate-based antigens induce protective immunity against bacterial infection.	Gonzalez-Miro M,Rodriguez-Noda LM,Farinas-Medina M,Cedre-Marrero B,Madariaga-Zarza S,Zayas-Vignier C,Hernandez-Cedeno M,Kleffmann T,Garcia-Rivera D,Verez-Bencomo V,Rehm BHA	2018	01	http://doi.org//10.1038/s41598-018-20205-7	1
29378569	PMC5787922	Synthesis of 4-(dimethylamino)pyridine propylthioacetate coated gold nanoparticles and their antibacterial and photophysical activity.	Anwar A,Khalid S,Perveen S,Ahmed S,Siddiqui R,Khan NA,Shah MR	2018	01	http://doi.org//10.1186/s12951-017-0332-z	1
29373691	?	Recombination of plasmids in a carbapenem-resistant NDM-5-producing clinical Escherichia coli isolate.	Xie M,Li R,Liu Z,Chan EWC,Chen S	2018	May	http://doi.org//10.1093/jac/dkx540	1
29372514	?	Gene cloning system for sulfonamide-mineralizing Microbacterium sp. strain BR1.	Ostash I,Kolvenbach B,Corvini PF,Fedorenko V,Ostash B,Cichocka D	2018	01	http://doi.org//10.1007/s13353-017-0427-0	1
29345895	?	Selective Discrimination of Key Enzymes of Pathogenic and Nonpathogenic Bacteria on Autonomously Reporting Shape-Encoded Hydrogel Patterns.	Jia Z,Sukker I,Muller M,Schonherr H	2018	01	http://doi.org//10.1021/acsami.7b15147	1
29339296	?	Silent transmission of an IS1294b-deactivated mcr-1 gene with inducible colistin resistance.	Zhou K,Luo Q,Wang Q,Huang C,Lu H,Rossen JWA,Xiao Y,Li L	2018	01	http://doi.org//10.1016/j.ijantimicag.2018.01.004	1
29329073	?	Nanobiostructure of fibrous-like alumina functionalized with an analog of the BP100 peptide: Synthesis, characterization and biological applications.	Torres LMFC,Braga NA,Gomes IP,Almeida MT,Santos TL,de Mesquita JP,da Silva LM,Martins HR,Kato KC,Dos Santos WTP,Resende JM,Pereira MC,Bemquerer MP,Rodrigues MA,Verly RM	2018	01	http://doi.org//10.1016/j.colsurfb.2018.01.001	0
29305957	?	Isolation of an IncP-1 plasmid harbouring mcr-1 from a chicken isolate of Citrobacter braakii in China.	Liu J,Yang Y,Li Y,Liu D,Tuo H,Wang H,Call DR,Davis M,Zhang A	2018	01	http://doi.org//10.1016/j.ijantimicag.2017.12.030	1
29298053	?	An Expanded Plasmid-Based Genetic Toolbox Enables Cas9 Genome Editing and Stable Maintenance of Synthetic Pathways in Phaeodactylum tricornutum.	Slattery SS,Diamond A,Wang H,Therrien JA,Lant JT,Jazey T,Lee K,Klassen Z,Desgagne-Penix I,Karas BJ,Edgell DR	2018	01	http://doi.org//10.1021/acssynbio.7b00191	1
29295615	?	The Locational Impact of Site-Specific PEGylation: Streamlined Screening with Cell-Free Protein Expression and Coarse-Grain Simulation.	Wilding KM,Smith AK,Wilkerson JW,Bush DB,Knotts TA 4th,Bundy BC	2018	01	http://doi.org//10.1021/acssynbio.7b00316	1
29265877	?	Evaluation of the Genetics and Functionality of Plasmids in Incompatibility Group I1-Positive Salmonella enterica.	Kaldhone PR,Han J,Deck J,Khajanchi B,Nayak R,Foley SL,Ricke SC	2017	12	http://doi.org//10.1089/fpd.2017.2332	1
29257080	PMC5748712	Study of mcr-1 Gene-Mediated Colistin Resistance in Enterobacteriaceae Isolated from Humans and Animals in Different Countries.	Hadjadj L,Riziki T,Zhu Y,Li J,Diene SM,Rolain JM	2017	12	http://doi.org//10.3390/genes8120394	1
29251907	?	A Molecular Rotor-Based Halo-Tag Ligand Enables a Fluorogenic Proteome Stress Sensor to Detect Protein Misfolding in Mildly Stressed Proteome.	Fares M,Li Y,Liu Y,Miao K,Gao Z,Zhai Y,Zhang X	2018	01	http://doi.org//10.1021/acs.bioconjchem.7b00763	1
29250092	PMC5714883	Arabidopsis TCP Transcription Factors Interact with the SUMO Conjugating Machinery in Nuclear Foci.	Mazur MJ,Spears BJ,Djajasaputra A,van der Gragt M,Vlachakis G,Beerens B,Gassmann W,van den Burg HA	2017	11	http://doi.org//10.3389/fpls.2017.02043	1
29243150	?	Characterization of multiple antibiotic resistance of culturable microorganisms and metagenomic analysis of total microbial diversity of marine fish sold in retail shops in Mumbai, India.	Naik OA,Shashidhar R,Rath D,Bandekar JR,Rath A	2017	12	http://doi.org//10.1007/s11356-017-0945-7	1
29238335	PMC5712592	Treatment with Cefotaxime Affects Expression of Conjugation Associated Proteins and Conjugation Transfer Frequency of an IncI1 Plasmid in Escherichia coli.	Moller TSB,Liu G,Boysen A,Thomsen LE,Luthje FL,Mortensen S,Moller-Jensen J,Olsen JE	2017	11	http://doi.org//10.3389/fmicb.2017.02365	1
29235478	PMC5727395	Sexual recombination and increased mutation rate expedite evolution of Escherichia coli in varied fitness landscapes.	Peabody V GL,Li H,Kao KC	2017	12	http://doi.org//10.1038/s41467-017-02323-4	0
29229242	?	Synthesis, characterisation and biomedical applications of curcumin conjugated chitosan microspheres.	Saranya TS,Rajan VK,Biswas R,Jayakumar R,Sathianarayanan S	2017	12	http://doi.org//10.1016/j.ijbiomac.2017.12.044	1
29227186	?	Diversity of CTX-M Extended-Spectrum beta-Lactamases in Escherichia coli Isolates from Retail Raw Ground Beef: First Report of CTX-M-24 and CTX-M-32 in Algeria.	Rebbah N,Messai Y,Chatre P,Haenni M,Madec JY,Bakour R	2017	12	http://doi.org//10.1089/mdr.2017.0171	0
29227182	?	First Report of the Plasmid-Mediated Colistin Resistance Gene mcr-1 in Escherichia coli ST405 Isolated from Wildlife in Bejaia, Algeria.	Bachiri T,Lalaoui R,Bakour S,Allouache M,Belkebla N,Rolain JM,Touati A	2017	12	http://doi.org//10.1089/mdr.2017.0026	1
29226143	PMC5684527	Self-Conjugation of the Enteropathogenic Escherichia coli Adherence Factor Plasmid of Four Typical EPEC Isolates.	Silva C,Zavala-Alvarado C,Puente JL	2017	10	http://doi.org//10.1155/2017/6325736	1
29214000	PMC5715282	Role of antigen-43 on biofilm formation and horizontal antibiotic resistance gene transfer in non-O157 Shiga toxin producing Escherichia coli strains.	Taghadosi R,Shakibaie MR,Ghanbarpour R,Hosseini-Nave H	2017	Apr	http://doi.org//?	1
29209292	PMC5702452	Characterization of Colistin-Resistant Escherichia coli Isolated from Diseased Pigs in France.	Delannoy S,Le Devendec L,Jouy E,Fach P,Drider D,Kempf I	2017	11	http://doi.org//10.3389/fmicb.2017.02278	1
29207350	?	Mobile genetic elements and antibiotic resistance in mine soil amended with organic wastes.	Garbisu C,Garaiyurrebaso O,Lanzen A,Alvarez-Rodriguez I,Arana L,Blanco F,Smalla K,Grohmann E,Alkorta I	2017	12	http://doi.org//10.1016/j.scitotenv.2017.11.221	0
29182313	?	Biocatalytically Active Thin Films via Self-Assembly of 2-Deoxy-d-ribose-5-phosphate Aldolase-Poly(N-isopropylacrylamide) Conjugates.	Zhang S,Bisterfeld C,Bramski J,Vanparijs N,De Geest BG,Pietruszka J,Boker A,Reinicke S	2017	12	http://doi.org//10.1021/acs.bioconjchem.7b00645	1
29177937	?	Biosynthesis of 2-aminooctanoic acid and its use to terminally modify a lactoferricin B peptide derivative for improved antimicrobial activity.	Almahboub SA,Narancic T,Devocelle M,Kenny ST,Palmer-Brown W,Murphy C,Nikodinovic-Runic J,O'Connor KE	2017	11	http://doi.org//10.1007/s00253-017-8655-0	1
29175034	?	Characterisation of blaOXA-538, a new variant of blaOXA-48, in Shewanella xiamenensis isolated from river water in Algeria.	Tafoukt R,Leangapichart T,Hadjadj L,Bakour S,Diene SM,Rolain JM,Touati A	2017	11	http://doi.org//10.1016/j.jgar.2017.11.008	0
29174700	?	Sub-inhibitory concentrations of fluoroquinolones increase conjugation frequency.	Shun-Mei E,Zeng JM,Yuan H,Lu Y,Cai RX,Chen C	2017	11	http://doi.org//10.1016/j.micpath.2017.11.036	1
29163817	PMC5685738	Characteristics and genetic diversity of multi-drug resistant extended-spectrum beta-lactamase (ESBL)-producing Escherichia coli isolated from bovine mastitis.	Ali T,Rahman SU,Zhang L,Shahid M,Han D,Gao J,Zhang S,Ruegg PL,Saddique U,Han B	2017	10	http://doi.org//10.18632/oncotarget.21496	1
29162798	PMC5698434	Persistence and reversal of plasmid-mediated antibiotic resistance.	Lopatkin AJ,Meredith HR,Srimani JK,Pfeiffer C,Durrett R,You L	2017	11	http://doi.org//10.1038/s41467-017-01532-1	1
29148380	PMC5708242	High Rate of MCR-1-Producing Escherichia coli and Klebsiella pneumoniae among Pigs, Portugal.	Kieffer N,Aires-de-Sousa M,Nordmann P,Poirel L	2017	Dec	http://doi.org//10.3201/eid2312.170883	0
29126786	?	Development of an efficient conjugal DNA transfer system between Escherichia coli and a non-sporulating Streptomyces strain.	Rocha D,Ruiz-Villafan B,Manzo M,Rodriguez-Sanoja R,Sanchez S	2017	11	http://doi.org//10.1016/j.mimet.2017.11.006	1
29118748	PMC5660977	Remarkable Diversity of Escherichia coli Carrying mcr-1 from Hospital Sewage with the Identification of Two New mcr-1 Variants.	Zhao F,Feng Y,Lu X,McNally A,Zong Z	2017	10	http://doi.org//10.3389/fmicb.2017.02094	1
29114023	PMC5676038	MCR-1 Inhibition with Peptide-Conjugated Phosphorodiamidate Morpholino Oligomers Restores Sensitivity to Polymyxin in Escherichia coli.	Daly SM,Sturge CR,Felder-Scott CF,Geller BL,Greenberg DE	2017	11	http://doi.org//10.1128/mBio.01315-17	1
29112840	?	Antibiotics and common antibacterial biocides stimulate horizontal transfer of resistance at low concentrations.	Jutkina J,Marathe NP,Flach CF,Larsson DGJ	2017	11	http://doi.org//10.1016/j.scitotenv.2017.10.312	1
29107607	?	Emergence and mechanism of carbapenem-resistant Escherichia coli in Henan, China, 2014.	Liang WJ,Liu HY,Duan GC,Zhao YX,Chen SY,Yang HY,Xi YL	2017	11	http://doi.org//10.1016/j.jiph.2017.09.020	0
29107446	?	Characterisation of the site-specific monoPEGylated rhG-CSF analogue pegteograstim.	Hong J,Lee B,Kang K,Lee SH,Ryu J,Jung G,Oh J,Jo EC,Kim CW	2017	10	http://doi.org//10.1016/j.biologicals.2017.10.002	1
29103683	?	Complete genetic analysis of a Salmonella enterica serovar Indiana isolate accompanying four plasmids carrying mcr-1, ESBL and other resistance genes in China.	Wang J,Li X,Li J,Hurley D,Bai X,Yu Z,Cao Y,Wall E,Fanning S,Bai L	2017	09	http://doi.org//10.1016/j.vetmic.2017.08.024	0
29101053	?	Doxorubicin-conjugated Escherichia coli Nissle 1917 swimmers to achieve tumor targeting and responsive drug release.	Xie S,Zhao L,Song X,Tang M,Mo C,Li X	2017	10	http://doi.org//10.1016/j.jconrel.2017.10.041	1
29073359	?	Complete genome sequence of Enterobacter cloacae R11 reveals multiple genes potentially associated with high-level polymyxin E resistance.	Zhong C,Zhang C,Fu J,Chen W,Jiang T,Cao G	2017	10	http://doi.org//10.1139/cjm-2017-0475	1
29067005	PMC5641379	Characterization of Four Multidrug Resistance Plasmids Captured from the Sediments of an Urban Coastal Wetland.	Botts RT,Apffel BA,Walters CJ,Davidson KE,Echols RS,Geiger MR,Guzman VL,Haase VS,Montana MA,La Chat CA,Mielke JA,Mullen KL,Virtue CC,Brown CJ,Top EM,Cummings DE	2017	10	http://doi.org//10.3389/fmicb.2017.01922	0
29053255	?	Fabrication of Nontoxic Reduced Graphene Oxide Protein Nanoframework as Sustained Antimicrobial Coating for Biomedical Application.	Choudhary P,Parandhaman T,Ramalingam B,Duraipandy N,Kiran MS,Das SK	2017	10	http://doi.org//10.1021/acsami.7b11203	1
29040585	?	Emergence of mcr-1 and carbapenemase genes in hospital sewage water in Beijing, China.	Jin L,Wang R,Wang X,Wang Q,Zhang Y,Yin Y,Wang H	2018	Jan	http://doi.org//10.1093/jac/dkx355	1
29038441	PMC5643344	Distinct mechanisms of acquisition of mcr-1 -bearing plasmid by Salmonella strains recovered from animals and food samples.	Cui M,Zhang J,Zhang C,Li R,Wai-Chi Chan E,Wu C,Wu C,Chen S	2017	10	http://doi.org//10.1038/s41598-017-01810-4	1
29029255	?	Plasmids can transfer to Clostridium difficile CD37 and 630Deltaerm both by a DNase resistant conjugation-like mechanism and a DNase sensitive mechanism.	Khodadoost L,Hussain H,Mullany P	2017	Nov	http://doi.org//10.1093/femsle/fnx208	0
29029160	PMC5890775	Characterization of the Actinobacillus pleuropneumoniae SXT-related integrative and conjugative element ICEApl2 and analysis of the encoded FloR protein: hydrophobic residues in transmembrane domains contribute dynamically to florfenicol and chloramphenicol efflux.	Li Y,Li Y,Fernandez Crespo R,Leanse LG,Langford PR,Bosse JT	2018	Jan	http://doi.org//10.1093/jac/dkx342	0
28994778	PMC5752320	Creation of a Dense Transposon Insertion Library Using Bacterial Conjugation in Enterobacterial Strains Such As Escherichia Coli or Shigella flexneri.	Freed NE	2017	09	http://doi.org//10.3791/56216	1
28993333	PMC5700318	Antibiotics Promote Escherichia coli-Pseudomonas aeruginosa Conjugation through Inhibiting Quorum Sensing.	Lu Y,Zeng J,Wang L,Lan K,E S,Wang L,Xiao Q,Luo Q,Huang X,Huang B,Chen C	2017	11	http://doi.org//10.1128/AAC.01284-17	1
28987805	?	Emergence of carbapenem resistant Escherichia coli isolates producing blaNDM and blaOXA-48-like carried on IncA/C and IncL/M plasmids at two Iranian university hospitals.	Solgi H,Giske CG,Badmasti F,Aghamohammad S,Havaei SA,Sabeti S,Mostafavizadeh K,Shahcheraghi F	2017	10	http://doi.org//10.1016/j.meegid.2017.10.003	0
28980757	?	AGT Activity Towards Intrastrand Crosslinked DNA is Modulated by the Alkylene Linker.	O'Flaherty DK,Wilds CJ	2017	11	http://doi.org//10.1002/cbic.201700450	0
28956398	?	[Discovery and analysis of Staphylococcus aureus biofilm inhibitors using functional metagenomics approach].	Zhu Y,Chai S,Cao M,Wang S,Feng Z	2017	Sep	http://doi.org//10.13345/j.cjb.170058	0
28946243	?	Effect of guar gum conjugation on functional, antioxidant and antimicrobial activity of egg white lysozyme.	Hamdani AM,Wani IA,Bhat NA,Siddiqi RA	2017	08	http://doi.org//10.1016/j.foodchem.2017.08.060	1
28941789	?	Streamlined purification of fluorescently labeled Escherichia coli phosphate-binding protein (PhoS) suitable for rapid-kinetics applications.	Smith DD,Girodat D,Wieden HJ,Selinger LB	2017	09	http://doi.org//10.1016/j.ab.2017.09.012	1
28940167	?	Th2-biased immune response and agglutinating antibodies generation by a chimeric protein comprising OmpC epitope (323-336) of Aeromonas hydrophila and LTB.	Sharma M,Dash P,Sahoo PK,Dixit A	2018	Feb	http://doi.org//10.1007/s12026-017-8953-8	1
28935107	?	Glycoengineered Outer Membrane Vesicles as a Platform for Vaccine Development.	Valguarnera E,Feldman MF	2017	08	http://doi.org//10.1016/bs.mie.2017.06.032	1
28932624	PMC5599092	Staphylococci on ICE: Overlooked agents of horizontal gene transfer.	Sansevere EA,Robinson DA	2017	08	http://doi.org//10.1080/2159256X.2017.1368433	0
28927382	PMC5606073	A rapid seamless method for gene knockout in Pseudomonas aeruginosa.	Huang W,Wilks A	2017	09	http://doi.org//10.1186/s12866-017-1112-5	1
28919459	?	Genome content, metabolic pathways and biotechnological potential of the psychrophilic Arctic bacterium Psychrobacter sp. DAB_AL43B, a source and a host of novel Psychrobacter-specific vectors.	Lasek R,Dziewit L,Ciok A,Decewicz P,Romaniuk K,Jedrys Z,Wibberg D,Schluter A,Puhler A,Bartosik D	2017	09	http://doi.org//10.1016/j.jbiotec.2017.09.011	1
28900896	?	Fusion of gelonin and anti-insulin-like growth factor-1 receptor (IGF-1R) affibody for enhanced brain cancer therapy.	Ham S,Min KA,Yang JW,Shin MC	2017	09	http://doi.org//10.1007/s12272-017-0953-7	1
28893788	PMC5700323	Genomic and Molecular Characterization of Clinical Isolates of Enterobacteriaceae Harboring mcr-1 in Colombia, 2002 to 2016.	Saavedra SY,Diaz L,Wiesner M,Correa A,Arevalo SA,Reyes J,Hidalgo AM,de la Cadena E,Perenguez M,Montano LA,Ardila J,Rios R,Ovalle MV,Diaz P,Porras P,Villegas MV,Arias CA,Beltran M,Duarte C	2017	11	http://doi.org//10.1128/AAC.00841-17	0
28892292	?	Dissemination and loss of a biofilm-related genomic island in marine Pseudoalteromonas mediated by integrative and conjugative elements.	Wang P,Zeng Z,Wang W,Wen Z,Li J,Wang X	2017	11	http://doi.org//10.1111/1462-2920.13925	0
28888882	?	Genome-wide sequence transposon insertion sites and analyze the essential genes of Brucella melitensis.	De Y,Dong C,Cao Y,Wang X,Yang X,Wang N,Zhang C,Wang Z,Lyu Y,Wu Q	2017	09	http://doi.org//10.1016/j.micpath.2017.09.005	0
28888168	?	Triazine-based covalent organic frameworks for photodynamic inactivation of bacteria as type-II photosensitizers.	Liu T,Hu X,Wang Y,Meng L,Zhou Y,Zhang J,Chen M,Zhang X	2017	07	http://doi.org//10.1016/j.jphotobiol.2017.07.013	1
28885139	?	Prevalence of fosfomycin resistance and plasmid-mediated fosfomycin-modifying enzymes among carbapenem-resistant Enterobacteriaceae in Zhejiang, China.	Huang L,Hu YY,Zhang R	2017	Sep	http://doi.org//10.1099/jmm.0.000578	1
28882453	?	Molecular cloning, biochemical characterization, and expression analysis of two glutathione S-transferase paralogs from the big-belly seahorse (Hippocampus abdominalis).	Tharuka MDN,Bathige SDNK,Lee J	2017	09	http://doi.org//10.1016/j.cbpb.2017.08.005	1
28880278	?	Preparation of biogenic gas vesicle nanostructures for use as contrast agents for ultrasound and MRI.	Lakshmanan A,Lu GJ,Farhadi A,Nety SP,Kunth M,Lee-Gosselin A,Maresca D,Bourdeau RW,Yin M,Yan J,Witte C,Malounda D,Foster FS,Schroder L,Shapiro MG	2017	09	http://doi.org//10.1038/nprot.2017.081	1
28874374	PMC5655077	Structure and Dynamics of FosA-Mediated Fosfomycin Resistance in Klebsiella pneumoniae and Escherichia coli.	Klontz EH,Tomich AD,Gunther S,Lemkul JA,Deredge D,Silverstein Z,Shaw JF,McElheny C,Doi Y,Wintrode PL,MacKerell AD Jr,Sluis-Cremer N,Sundberg EJ	2017	10	http://doi.org//10.1128/AAC.01572-17	1
